Video Title,Comment,clean_Comment,Polarity,Subjectivity,Emotion,Sentiment
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Biaang 01,Biaang,0.0,1.0,sadness,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,dimyati muka nya gtu. ktika disindir jalan desa wkwkkw. krna punya dosa jalanan ancur karna dimyati bupati nya waktu itu,dimyati muka gtu. ktika disindir jalan desa wkwkkw. krna punya dosa jalanan ancur karna dimyati bupati waktu itu,0.0,1.0,anger,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Opo tenan omongan mu Bu Airin  pancen tenan menang Bu Airin Tah wassalam cah gunung Kelud Kediri jawatimur,Opo tenan omongan mu Airin pancen tenan menang Airin Tah wassalam cah gunung Kelud Kediri jawatimur,0.0,1.0,sadness,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Tapi lah,,0.0,0.0,sadness,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jln prancis tolong di beresin Bu dan ibu mohon datang ke jln prancis dadap,prancis tolong di beresin dan ibu mohon datang ke prancis dadap,0.0,1.0,anger,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mulut cuma seperti Tae janji janji untuk ngibulin masyarakat,mulut tae janji janji ngibulin masyarakat,0.0,1.0,anger,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Jembatan bu airin di medsos ada lg viral anak sekolah nyebrang bergelantungan ....!,Jembatan airin di medsos ada lg viral anak sekolah nyebrang bergelantungan ....!,0.0,1.0,sadness,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Bravo bu airin..❤..sy doa kan ibu  jadi A.1.,Bravo airin..❤..sy doa kan ibu jadi A.1.,-0.5106,1.0,happy,Negatif
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Klow ibu airin jadi tolong jembatan daerah lebak cisimet tolong d renovasi biyar mobil bis besar tujuwan pariwisata baduy bisa masuk,Klow ibu airin jadi tolong jembatan daerah lebak cisimet tolong renovasi biyar mobil bis besar tujuwan pariwisata baduy bisa masuk,0.0,1.0,anger,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Stop dinasti  keluarga korupsi,Stop dinasti keluarga korupsi,-0.296,1.0,happy,Negatif
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Klo ibu menang,,, tlg  lahan kosong bekas galian itu di tanami pohon,, spy terlihat hijau... 
Lokasi di kecamatan maja...

Sekarang jadi  terlihat tandas,,","ibu menang,,, tlg lahan kosong bekas galian itu di tanami pohon,, spy terlihat hijau... Lokasi di kecamatan maja... Sekarang jadi terlihat tandas,,",0.0,1.0,sadness,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mohon bu ingsya Alloh kami pilih ibu asalkan ibu ny datang dulu agar kami yakin bhwa ibu serius mu bela Kami di desa Curug lang lang kec Munjul Pandeglang,Mohon ingsya Alloh kami pilih ibu asalkan ibu datang dulu agar kami yakin bhwa ibu serius mu bela Kami di desa Curug lang lang kec Munjul Pandeglang,0.0,1.0,anger,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Iya bu desa kami desa Curug lang lang kec Munjul Pandeglang jalan kami g bisa di lewatin motor,Iya desa kami desa Curug lang lang kec Munjul Pandeglang jalan kami bisa di lewatin motor,0.0,1.0,happy,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Halahhhh....... Anggarannya abis dipake sama keluarga mereka....,halahhhh ....... anggarannya abis dipake keluarga ....,0.0,1.0,happy,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Ibuk👍👍👍,ibuk👍👍👍,0.0,1.0,happy,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantap ...,mantap ...,0.0,1.0,happy,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Mantep ibu Airi dgn pa h ade,Mantep ibu Airi dgn pa ade,0.0,1.0,sadness,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"20 tahun Pandeglang yang mimpin keluarga DIA LAGI DIA LAGI 😆 
Makanya jalan desanya haaduuhh 😆😀",20 tahun Pandeglang yang mimpin keluarga DIA LAGI DIA LAGI 😆 Makanya jalan desanya haaduuhh 😆😀,0.0,1.0,sadness,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Orang bermasalah akan memimpin daerah yang bermasalah, gak akan mungkin orang yang akalnya sehat memilih orang yang akalnya sakit 🗿","Orang bermasalah akan memimpin daerah yang bermasalah, akan mungkin orang yang akalnya sehat memilih orang yang akalnya sakit 🗿",0.0,1.0,anger,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Sy warga pondok cabe Ilir 100 % mendukung Bu Airin......ok braaaay.,warga pondok cabe Ilir 100 % mendukung Airin......ok braaaay.,0.296,1.0,happy,Positif
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,DIKEMANAKAN DANA DESANNYA..JLN PADA JELWK DI DESA  PADEGLANG,DIKEMANAKAN DANA DESANNYA..JLN PADA JELWK DI DESA PADEGLANG,0.0,1.0,happy,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Insyaa alloh ..subhanalloh,insyaa alloh .. subhanalloh,0.0,1.0,happy,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Yg penting ada serangan fajar semua jadi lancar,sdm masih rendah jadi mudah untuk di iming2i🤭","penting ada serangan fajar semua jadi lancar,sdm masih rendah jadi mudah untuk di iming2i🤭",0.0,1.0,sadness,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Insyaallah Bu Airin menang JD Gubernur Banten.Amiin YRA 🇮🇩🇮🇩🇮🇩🙏🙏🙏,Insyaallah Airin menang Gubernur Banten.Amiin YRA 🇮🇩🇮🇩🇮🇩🙏🙏🙏,0.0,1.0,happy,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,Giliran udah ngejabat mah Laen lagi. Pola pikir nya,Giliran udah ngejabat Laen lagi. Pola pikir,0.0,1.0,anger,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Mau ketawa boleh gak.....
Itu tegoran untuk diri sendiri atau untuk siapa yahhhh????",Mau ketawa boleh gak..... Itu tegoran untuk diri sendiri atau untuk siapa yahhhh????,0.0,1.0,sadness,Netral
Panas! Airin Singgung Jalan di Pandeglang di Debat Pilgub Banten,"Ciputat saja yang didepan mata, 10 tahun ga ada perbaikan😂😂😂😂😂","Ciputat saja yang didepan mata, 10 tahun ada perbaikan😂😂😂😂😂",0.0,1.0,sadness,Netral
"Debat Perdana Pilkada Banten, Airin-Ade dan Andra-Dimyati Bahas Peningkatan Kesejahteraan Rakyat",Bu Airin cerdas pintar❤01.,Airin cerdas pintar❤01.,0.0,1.0,anger,Netral
"Debat Perdana Pilkada Banten, Airin-Ade dan Andra-Dimyati Bahas Peningkatan Kesejahteraan Rakyat",Ibu Airin ini tidak hanya cantik.. ternyata juga cerdas ya,Ibu Airin ini tidak hanya cantik.. ternyata juga cerdas,0.0,1.0,happy,Netral
"Debat Perdana Pilkada Banten, Airin-Ade dan Andra-Dimyati Bahas Peningkatan Kesejahteraan Rakyat","Kota serang kab serang kota Cilegon siap menangkan ibu Airin Rachmi Diany.. serang raya banyak keluarga besar Bu Airin Rachmi Diany, insyaallah ibu menang..❤❤❤","Kota serang serang kota Cilegon siap menangkan ibu Airin Rachmi Diany.. serang raya banyak keluarga besar Airin Rachmi Diany, insyaallah ibu menang..❤❤❤",0.0,1.0,happy,Netral
"Debat Perdana Pilkada Banten, Airin-Ade dan Andra-Dimyati Bahas Peningkatan Kesejahteraan Rakyat","Calon gubernur 02 kagak tau EKONOMI BIRU 😆😀 
Pertanyaan kemana,, jawaban kemana,, 
Kooccaak lawaakk 😆😀😀","Calon gubernur 02 kagak tau EKONOMI BIRU 😆😀 Pertanyaan kemana,, jawaban kemana,, Kooccaak lawaakk 😆😀😀",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Sepertinya Ibu Airin yg menang ❤,Sepertinya Ibu Airin menang ❤,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Sejarah indonesia membuktikan bahwa partai yg di kelola pemerintah adlh pemenang calon....kecuali cawe2.....,Sejarah indonesia membuktikan bahwa partai di kelola pemerintah adlh pemenang calon....kecuali cawe2.....,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Apalagi Ketua Umumnya si Bahlul .Makin hancur 😝😝😜😆😅,ketua si bahlul .makin hancur 😝😝😜😆😅,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Hrs nya partai Beringin  menjadi kunci pemenangan pilkada di beberapa daerah Indonesia,tp Krn sudah di tebang oleh si Mulyono tukang kayu ya jadi begini","Hrs partai Beringin menjadi kunci pemenangan pilkada di beberapa daerah Indonesia,tp Krn sudah di tebang oleh si Mulyono tukang kayu jadi begini",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Golkar isinya sampah.naik suara dipilpres nabur UANG HARAAM,golkar isinya sampah.naik suara dipilpres nabur uang haraam,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin yg terbaik 👍 pilih airin blom tentu pilih golkar krn kader2 nya kurang bgs,Airin terbaik 👍 pilih airin blom tentu pilih golkar krn kader2 kurang bgs,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Prediksi apaan nih rakyat udah bosen partai Golkar dari dulu rakyat Banten butuh gebragan PDIP yg elektabilitas  bukan partai abal2 komitmen mensejahterakan rakyat miskin,Prediksi apaan rakyat udah bosen partai Golkar dari dulu rakyat Banten butuh gebragan PDIP elektabilitas bukan partai abal2 komitmen mensejahterakan rakyat miskin,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Dinasty ratu Atut Chosiyah😂 keluarga mereka jadi pejabat semua.Ratu atut mantan gub banten korupsi,adik'y yg di DPR juga korupsi.Anak'y mantan walgub,menantu'y di DPRD & masih banyak lagi😂😂😂 wow luar biasa","Dinasty ratu Atut Chosiyah😂 keluarga mereka jadi pejabat semua.Ratu atut mantan gub banten korupsi,adik'y di DPR juga korupsi.Anak'y mantan walgub,menantu'y di DPRD & masih banyak lagi😂😂😂 wow luar biasa",0.5859,1.0,happy,Positif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Dulu Golkar menjauhi bu Airin, sekarang di Puja Puji itulah Partai Golkar 😂😂😂","Dulu Golkar menjauhi Airin, sekarang di Puja Puji itulah Partai Golkar 😂😂😂",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Bu Airin bravo u Banten 1,Airin bravo u Banten,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Apa usung KIM+ KALAU KADER TERBAIK NYA TIDAK DI DUKUNG RUGI DONG GOLKAR dan PDIP 👍🔥💪☕,Apa usung KIM+ KALAU KADER TERBAIK TIDAK DI DUKUNG RUGI DONG GOLKAR dan PDIP 👍🔥💪☕,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Berbondong-bondong pengen menjadi pejabat tpi tujuan nya semuanya nya untuk kepentingan perut nya sendiri dan kepentingan golongan nya,suguh naif kondisi di negara konoha....","Berbondong-bondong pengen menjadi pejabat tpi tujuan semuanya untuk kepentingan perut sendiri dan kepentingan golongan nya,suguh naif kondisi di negara konoha....",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Airin bukan yg lain. pandeglang anti damyati.
A. Amanah
I.  Ikhlas
R. Rendah hati
I.  Ingat tgl 27 Nov
N. No 01 jgn lupa COBLOS ☝️☝️",Airin bukan lain. pandeglang anti damyati. A. Amanah I. Ikhlas R. Rendah hati I. Ingat tgl 27 Nov N. lupa COBLOS ☝️☝️,-0.3182,1.0,sadness,Negatif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",❤❤❤❤❤ bismilah irohmanihrohim bismilah irohmanihrohim.sukses yg dll aamiin yaa rabbal alamiin.,❤❤❤❤❤ bismilah irohmanihrohim bismilah irohmanihrohim.sukses dll aamiin yaa rabbal alamiin.,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Tetap Airin terbaik,airin terbaik,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Asal bu Airin tidak bawa2. 0rang PDIP. Bu Airin pasti menang. 🙏,Asal Airin tidak bawa2. 0rang PDIP. Airin pasti menang. 🙏,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Hai akun ini jangan Panas😂 Airin 100% insyallah terpilih 60% melaju jd gubernur banten,Hai akun ini jangan Panas😂 Airin 100% insyallah terpilih 60% melaju gubernur banten,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Insya Allah apapun keputusan partai saya dn keluarga  45 pemilih 7 KK  pasti milih Bu Airin ditambah teman dn tetangga sekitar 60 pemilih saya dari kaujon tengah serang yg penting Bu Airin Penang amin ❤❤❤,Insya Allah apapun keputusan partai saya keluarga 45 pemilih 7 KK pasti milih Airin ditambah teman tetangga sekitar 60 pemilih saya dari kaujon tengah serang penting Airin Penang amin ❤❤❤,0.3612,1.0,happy,Positif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Partai Golkar saat ini rusak tdk punya nyali bayangin aja orang bodoh seperti Bahlil Bahlul bisa jadi ketuanya Golkar,Partai Golkar saat ini rusak punya nyali bayangin aja orang bodoh seperti Bahlil Bahlul bisa jadi ketuanya Golkar,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Airin bak cagub yg terzolimi, saat itu ditinggal Golkar bgt saja. Beruntung di detik2 terakhir muncul Bahlil Ketum baru Golkar hsl Munas, mengusung Airin.
Maju terus teh Ain menuju Banten 1. Tanpa partaipun teh Ain pasti menang.","Airin bak cagub terzolimi, saat itu ditinggal Golkar bgt saja. Beruntung di detik2 terakhir muncul Bahlil Ketum baru Golkar hsl Munas, mengusung Airin. Maju terus teh Ain menuju Banten 1. Tanpa partaipun teh Ain pasti menang.",0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Insyaallah Bu Airin cantik terpilih gubernur Banten 🙏,Insyaallah Airin cantik terpilih gubernur Banten 🙏,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Insyaallah menang menang memang menang menang memang,insyaallah menang menang menang menang,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin ade akan menang ....titik,airin ade menang .... titik,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin top,airin top,0.2023,1.0,happy,Positif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Golkar pusat kwalat pada pendirinya,golkar pusat kwalat pendirinya,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Kl janda maulah langsung nglamar,kl janda maulah langsung nglamar,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin karena diusung Golkar.....pasti menang wongAyuuu......👍👍🏼👍,airin diusung golkar ..... menang wongayuuu ...... 👍👍🏼👍,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Bu hj.AIRIN SELALU DI HATI 💯💛🔥 GUBERNUR BANTEN KU🤲🤲,hj.AIRIN SELALU DI HATI 💯💛🔥 GUBERNUR BANTEN KU🤲🤲,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Dimyati kasus peleceham anak di bawa umur semua orang tau itu 😂,dimyati peleceham anak bawa umur orang tau 😂,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin /Ade lah for Banten 1,Airin /Ade lah for Banten,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Gak lah  
Airin   tetap  no 1 .",lah Airin tetap .,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","RAKYAT YANG BERHAK MEMILIH BUKAN PETINGGI PARTAI YANG MENENTUKAN. BRAVO BU AIRIN, TETAP SEMANGAT.","RAKYAT YANG BERHAK MEMILIH BUKAN PETINGGI PARTAI YANG MENENTUKAN. BRAVO AIRIN, TETAP SEMANGAT.",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Bu Airin Rachmi Diany mantap ❤❤❤,Airin Rachmi Diany mantap ❤❤❤,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Bohong ,,,yg menentukan menang tidak nya bukan pengamat politik,,,tp masyarakat Banten sendiri,,,,,","Bohong ,,,yg menentukan menang tidak bukan pengamat politik,,,tp masyarakat Banten sendiri,,,,,",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",tumbangkan beringin ...,tumbangkan beringin ...,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Mentang2 GERINDRA menang capresnya jadi seenak nya menyepelekan partai lain, siapa bilang Airin salah pilih wakil nya dari PDIP, kita liat aja nanti hasilnya, Insya Allah Airin dan Ade Sumardi PASTI MENANG, justru Gerindra yg TUMBANG","Mentang2 GERINDRA menang capresnya jadi seenak menyepelekan partai lain, siapa bilang Airin salah pilih wakil dari PDIP, kita liat aja nanti hasilnya, Insya Allah Airin dan Ade Sumardi PASTI MENANG, justru Gerindra TUMBANG",0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Partai memang berpengaruh pada dukungan pencalonan tapi tidak berpengaruh pada pemilih langsung, karena masyarakat memilih sosok calon pemimpin bukan partai yang ada di belakangnya karna partai itu cuma ibarat sarat administrasi saja 😂","partai berpengaruh dukungan pencalonan berpengaruh pemilih langsung , masyarakat memilih sosok calon pemimpin partai belakangnya karna partai sarat administrasi 😂",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin sosok yg punya integritas..memimpin.❤❤❤,Airin sosok punya integritas..memimpin.❤❤❤,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Belum tentu yg penting maju Bu Airin biar rakyat yg milih,Belum tentu penting maju Airin biar rakyat milih,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Bismillah saya berdoa  bu airin jadi gubernur banten .. aamiin .,Bismillah saya berdoa airin jadi gubernur banten .. aamiin .,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Hasil sudah ditentukan,hasil ditentukan,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Golkar di ambang kehancuran,golkar ambang kehancuran,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Apa lagi sekarang Golkar lagi di acak acak oleh seluruh bahlul dg premannya yg merusak demokrasi ini jadi meragukan KL Golkar bakal menang,Apa lagi sekarang Golkar lagi di acak acak oleh seluruh bahlul dg premannya merusak demokrasi ini jadi meragukan KL Golkar bakal menang,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Kalo Ingin Dicintai Rakyat Gampang, Bikin Rakyat Bahagia..","kalo dicintai rakyat gampang , bikin rakyat bahagia ..",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Saya mau nunggu janda nya airin karna cantik haha,Saya mau nunggu janda airin karna cantik haha,0.4588,1.0,happy,Positif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","semoga ALLAH SWT mengabulkan do'a"" ibu, aamiin yra sukses terus bu..","semoga allah swt mengabulkan do ' a '' , aamiin yra sukses bu ..",0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Bu Airin Rachmi Diany lebih mantap lagi kalau pakai baju merah hitam kerudung merah .... tambah cantik dan berwibawa... daripada pakai yg .....,Airin Rachmi Diany lebih mantap lagi kalau pakai baju merah hitam kerudung merah .... tambah cantik dan berwibawa... daripada pakai .....,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Hancurkan Golkar ,di Banten,","hancurkan golkar , banten ,",0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Parte Golkar kenapa,parte golkar,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",airin polllll,airin polllll,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airing betul2 keluarga Dynasty.,airing betul2 keluarga dynasty .,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",GOLKAR SESAT SEJAK LAHIR ☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿,golkar sesat lahir ☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿☝🏿,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",A 112 IN aja,a 112 in aja,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",cantik buanget bro,cantik buanget bro,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Atut Udah Bebas,, Peluru Tajem itu Kakak Ipar","atut udah bebas , , peluru tajem kakak ipar",0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Tinggal di Banten emoh pilih Airin istri koruptor,tinggal banten emoh pilih airin istri koruptor,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Bahlul porak porandakan golkar,","bahlul porak porandakan golkar ,",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Yg pasti sy skluarga nga pilih airin karna Ketumnya pernah menyusahkan saudara sy dRempang,pasti skluarga nga pilih airin karna Ketumnya pernah menyusahkan saudara dRempang,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","*BERINGIN DITEBANG OLEH TUKANG KAYU*
hahaha udeh LAPUUUUUK...",*BERINGIN DITEBANG OLEH TUKANG KAYU* hahaha udeh LAPUUUUUK...,0.5574,1.0,happy,Positif
